Id,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Roof Style,Mas Vnr Type,Mas Vnr Area,Exter Cond,Bsmt Qual,Bsmt Exposure,Total Bsmt SF,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Fence,Misc Val,Mo Sold,Yr Sold,SalePrice,ridge_residual,enet_residual,MoYr Sold,is Pool,Lot Ratio,Bsmt GLQ,is Fireplace,Sum Bath,Garage Ratio,is Shed,is PUD,Cond Feeder,Cond Artery,Cond Pos,Cond RR,Porch SF,is Remodeled,Last Remodel
302,RM,40.0,5436,1,None,0,Lvl,AllPub,Inside,0,IDOTRR,1Fam,1.5Fin,4,8,1922,Gable,None,0.0,3,3,1,796.0,3,1,4,796,358,0,1154,3,1,Gd,7,Typ,0,NA,Detchd,Unf,1.0,240.0,TA,TA,N,3,0,5,2010,125500,9967.766611935978,-10117.123474066524,2010.4166666666667,0,3.3975,0,0,2.0,240.0,0,0,0,0,0,0,96,1,3
2053,RL,65.0,14149,1,None,1,Lvl,AllPub,Inside,0,Sawyer,1Fam,SLvl,5,8,1964,Hip,BrkFace,50.0,3,3,4,980.0,2,1,4,1020,0,0,1020,3,1,TA,5,Typ,1,Po,Detchd,Unf,2.0,528.0,TA,TA,Y,0,0,5,2007,165000,6397.670434171159,-5856.569420848362,2007.4166666666667,0,3.34887573964497,0,1,2.5,264.0,0,0,0,0,0,0,0,1,6
2662,RM,63.0,5000,1,None,0,Lvl,AllPub,Corner,0,OldTown,1Fam,1.5Fin,5,4,1900,Gable,None,0.0,2,3,1,540.0,3,0,3,889,551,0,1440,3,1,TA,6,Typ,0,NA,Attchd,Unf,1.0,352.0,Fa,TA,Y,0,0,4,2006,79000,280.82919548220525,684.4879011660232,2006.3333333333333,0,1.2597631645250693,0,0,1.0,352.0,0,0,0,0,0,0,77,1,56
99,FV,24.0,2544,1,Pave,0,Lvl,AllPub,Inside,0,Somerst,Twnhs,2Story,6,5,2005,Gable,BrkFace,216.0,2,4,1,600.0,4,1,4,600,636,0,1236,2,1,Gd,4,Typ,0,NA,Detchd,RFn,2.0,480.0,TA,TA,Y,0,0,5,2010,152000,3596.5580317339336,-2940.638386909588,2010.4166666666667,0,4.416666666666667,1,0,3.5,240.0,0,1,0,0,0,0,166,0,5
2674,RM,50.0,5000,1,None,0,Lvl,AllPub,Corner,0,BrkSide,1Fam,1.5Fin,6,7,1947,Gable,None,0.0,3,3,1,1004.0,4,1,4,1004,660,0,1664,3,1,TA,7,Typ,2,Gd,Detchd,Unf,2.0,420.0,TA,TA,Y,0,0,10,2006,159000,-36819.874310029845,38537.86518366993,2006.8333333333333,0,2.0,0,1,2.0,210.0,0,0,1,0,0,0,60,1,56
1218,RL,69.05520046484602,12493,1,None,1,Lvl,AllPub,Inside,0,NAmes,1Fam,1Story,4,5,1960,Gable,None,0.0,2,3,1,1100.0,2,1,4,1100,0,0,1100,3,1,TA,6,Typ,1,Po,Attchd,RFn,1.0,312.0,TA,TA,Y,2,0,4,2008,141000,8938.840725052665,-10250.899248894651,2008.3333333333333,0,2.3089553053707177,0,1,2.0,312.0,0,0,0,0,0,0,355,0,48
2547,RL,69.05520046484602,10368,1,None,1,Lvl,AllPub,CulDSac,0,NAmes,1Fam,1Story,6,6,1964,Hip,BrkFace,112.0,2,3,1,1008.0,4,1,4,1488,0,0,1488,3,1,TA,7,Typ,1,Gd,Attchd,Fin,2.0,430.0,TA,TA,Y,0,0,4,2006,167000,13066.993715439196,-13928.647302880388,2006.3333333333333,0,2.3089553053707177,0,1,2.5,215.0,0,0,0,0,0,0,214,0,42
197,RM,53.0,6360,1,None,0,Lvl,AllPub,Corner,0,BrkSide,1Fam,1.5Fin,5,6,1942,Gable,Stone,300.0,2,3,1,835.0,2,1,3,955,498,0,1453,3,1,Gd,7,Min,2,Fa,Detchd,Unf,1.0,240.0,TA,TA,Y,0,0,3,2010,132000,3890.459814143076,-1830.8931820265132,2010.25,0,2.2641509433962264,0,1,1.5,240.0,0,0,1,0,0,0,183,1,60
2091,RL,114.0,10357,1,None,1,Lvl,AllPub,Corner,0,SawyerW,1Fam,1Story,7,5,1990,Hip,None,0.0,2,4,2,910.0,3,1,4,1442,0,0,1442,3,1,Gd,6,Typ,1,TA,Attchd,Fin,2.0,719.0,TA,TA,Y,0,0,5,2007,179900,13495.963062290626,-13667.343918751838,2007.4166666666667,0,0.7969375192366882,1,1,3.0,359.5,0,0,1,0,0,0,244,1,16
87,RL,69.05520046484602,9819,1,None,1,Lvl,AllPub,Inside,0,Sawyer,1Fam,1Story,5,5,1967,Gable,BrkFace,31.0,3,3,1,882.0,2,1,4,900,0,0,900,3,1,TA,5,Typ,0,NA,Detchd,Unf,1.0,280.0,TA,TA,Y,3,0,2,2010,122000,1469.2367619642173,-2851.4619269949326,2010.1666666666667,0,2.3089553053707177,0,0,1.0,280.0,0,0,0,0,0,0,0,0,43
690,RL,80.0,7936,1,None,0,Lvl,AllPub,Inside,0,NAmes,1Fam,1Story,6,6,1963,Hip,None,0.0,2,3,1,1045.0,2,1,4,1045,0,0,1045,3,1,TA,6,Typ,1,Fa,Attchd,RFn,1.0,264.0,TA,TA,Y,0,0,4,2009,127000,,,2009.3333333333333,0,1.24,0,1,2.0,264.0,0,0,0,0,0,0,0,0,46
2364,other,26.0,8773,1,None,2,Lvl,AllPub,FR2,0,NAmes,TwnhsE,1Story,6,5,2002,Gable,None,0.0,2,4,1,1487.0,4,1,4,1419,0,0,1419,2,1,Gd,4,Typ,0,NA,Attchd,Fin,2.0,543.0,TA,TA,Y,0,0,9,2006,190000,,,2006.75,0,12.977810650887575,1,0,3.0,271.5,0,1,0,0,0,0,264,0,4
2050,RL,75.0,11235,1,None,0,Lvl,AllPub,Inside,0,Sawyer,1Fam,SFoyer,5,5,1964,Gable,BrkFace,30.0,2,4,3,1420.0,3,1,4,1452,0,0,1452,2,1,TA,6,Min,1,TA,Detchd,Unf,2.0,572.0,TA,TA,Y,0,0,11,2007,158450,-18070.29478266969,26196.21635916177,2007.9166666666667,0,1.9973333333333334,0,1,2.0,286.0,0,0,0,0,0,0,180,1,27
769,RL,70.0,12886,1,None,1,Lvl,AllPub,Inside,0,Sawyer,1Fam,SLvl,5,6,1963,Gable,None,0.0,2,4,3,520.0,4,1,4,1464,0,0,1464,3,1,TA,6,Min,1,TA,Attchd,RFn,2.0,480.0,TA,TA,Y,0,0,10,2009,175000,28098.768070952006,-27418.867627685628,2009.8333333333333,0,2.6297959183673467,0,1,2.5,240.0,0,0,0,0,0,0,402,1,10
348,RL,42.0,14892,1,None,1,HLS,AllPub,CulDSac,0,Gilbert,1Fam,1Story,9,5,2006,Gable,Stone,160.0,2,5,4,1746.0,4,1,4,1746,0,0,1746,3,1,Ex,7,Typ,2,Gd,Attchd,Fin,3.0,758.0,TA,TA,Y,0,0,10,2009,377500,,,2009.8333333333333,0,8.4421768707483,1,1,3.0,252.66666666666666,0,0,0,0,0,0,240,1,2
200,RM,52.0,6240,1,None,0,Lvl,AllPub,Inside,0,BrkSide,1Fam,1.5Fin,5,5,1930,Gable,None,0.0,2,3,1,928.0,2,1,2,928,608,0,1536,4,1,TA,7,Typ,1,Gd,Detchd,Unf,2.0,480.0,TA,TA,Y,3,0,3,2010,138400,-2760.368276080422,4180.836702812245,2010.25,0,2.3076923076923075,0,1,2.0,240.0,0,0,0,0,0,0,10,1,60
2759,RL,78.0,11645,1,None,0,Lvl,AllPub,Inside,0,CollgCr,1Fam,1Story,7,5,2005,Gable,None,0.0,2,4,3,1734.0,4,1,4,1734,0,0,1734,3,1,Gd,7,Typ,0,NA,Attchd,Fin,2.0,660.0,TA,TA,Y,0,0,1,2006,260000,-6846.7445048175,7018.289303308935,2006.0833333333333,0,1.9140368178829716,1,0,3.0,330.0,0,0,0,0,0,0,184,0,1
1700,RL,110.0,14977,1,None,1,Lvl,AllPub,Inside,0,NridgHt,1Fam,1Story,8,5,2006,Gable,BrkFace,304.0,2,5,4,1976.0,4,1,4,1976,0,0,1976,2,1,Gd,7,Typ,1,Ex,Attchd,RFn,3.0,908.0,TA,TA,Y,0,0,7,2007,440000,-15124.932754917114,16799.598437939247,2007.5833333333333,0,1.2377685950413224,1,1,3.0,302.6666666666667,0,0,0,0,0,0,313,1,0
876,RL,70.0,9100,1,None,0,Lvl,AllPub,Inside,0,CollgCr,1Fam,1Story,7,5,2001,Gable,None,0.0,2,4,1,1212.0,4,1,4,1212,0,0,1212,3,1,Gd,6,Typ,0,NA,Attchd,RFn,2.0,573.0,TA,TA,Y,0,0,6,2009,178000,-5816.691058419514,4359.861966510158,2009.5,0,1.8571428571428572,0,0,2.0,286.5,0,0,0,0,0,0,356,0,8
2536,RL,70.0,8400,1,None,0,Lvl,AllPub,Inside,0,NAmes,1Fam,1Story,5,5,1968,Hip,BrkFace,168.0,2,3,3,1052.0,3,1,4,1052,0,0,1052,3,1,TA,5,Typ,0,NA,Attchd,RFn,1.0,288.0,TA,TA,Y,2,0,11,2006,138500,2795.478001761177,-1147.0617246960755,2006.9166666666667,0,1.7142857142857142,0,0,2.5,288.0,0,0,1,0,0,0,356,0,38
1821,RL,70.0,7420,1,None,0,Lvl,AllPub,Inside,0,Sawyer,1Fam,1Story,5,5,1962,Hip,None,0.0,2,3,1,1057.0,2,1,4,1057,0,0,1057,3,1,TA,6,Typ,0,NA,Detchd,Fin,2.0,576.0,TA,TA,Y,0,0,4,2007,132000,,,2007.3333333333333,0,1.5142857142857142,0,0,1.0,288.0,0,0,0,0,0,0,0,0,45
2743,RL,75.0,9525,1,None,0,Lvl,AllPub,Inside,0,Edwards,1Fam,1.5Fin,6,5,1953,Gable,None,0.0,2,3,1,1000.0,2,1,4,1068,541,0,1609,5,1,TA,7,Typ,0,NA,Attchd,Unf,1.0,305.0,Fa,TA,Y,0,0,7,2006,149900,,,2006.5833333333333,0,1.6933333333333334,0,0,1.5,305.0,0,0,0,0,0,0,0,0,53
1329,RM,69.05520046484602,7425,1,None,1,Bnk,AllPub,Corner,0,BrkSide,1Fam,1.5Fin,7,7,1945,Gable,None,0.0,2,3,1,672.0,3,1,4,1195,473,0,1668,3,1,Gd,8,Typ,0,NA,Attchd,Unf,1.0,252.0,TA,TA,Y,0,0,8,2008,108000,13032.03333549238,-9837.09957131854,2008.6666666666667,0,2.3089553053707177,0,0,1.5,252.0,0,0,0,1,0,1,210,1,58
1451,RL,88.0,7990,1,None,1,Lvl,AllPub,Inside,0,CollgCr,1Fam,1Story,5,6,1975,Hip,None,0.0,2,4,1,924.0,2,1,4,924,0,0,924,3,1,TA,5,Typ,0,NA,Detchd,Unf,1.0,280.0,TA,TA,Y,3,0,4,2008,110000,,,2008.3333333333333,0,1.03176652892562,0,0,1.0,280.0,0,0,0,0,0,0,0,0,33
936,RM,24.0,1300,1,None,0,Lvl,AllPub,Inside,0,other,TwnhsE,2Story,6,6,1980,Gable,None,0.0,2,4,1,561.0,2,1,4,561,668,0,1229,2,1,TA,5,Typ,1,TA,Attchd,Fin,2.0,462.0,TA,TA,Y,4,0,5,2009,124000,,,2009.4166666666667,0,2.2569444444444446,0,1,1.5,231.0,0,1,0,0,0,0,150,0,29
1948,RL,55.0,5500,1,None,0,Lvl,AllPub,Inside,0,OldTown,1Fam,1.5Unf,4,6,1956,Gable,None,0.0,2,3,1,882.0,4,1,4,882,0,0,882,1,1,TA,4,Typ,0,NA,NA,NA,0.0,0.0,NA,NA,Y,3,0,4,2007,103200,11900.536380106962,-9926.7417711069,2007.3333333333333,0,1.8181818181818181,0,0,1.0,270.5851660643607,0,0,0,0,0,0,0,0,51
1839,FV,40.0,3606,1,Pave,0,Lvl,AllPub,Inside,0,Somerst,TwnhsE,1Story,7,5,2006,Gable,None,0.0,2,5,1,1352.0,4,1,4,1352,0,0,1352,2,1,Gd,5,Typ,1,Gd,Attchd,RFn,2.0,466.0,TA,TA,Y,0,0,8,2007,194000,9723.610300706276,-10832.901560119266,2007.6666666666667,0,2.25375,1,1,3.0,233.0,0,1,0,0,0,0,241,1,0
2057,RL,69.05520046484602,8978,1,None,1,Lvl,AllPub,Corner,0,Sawyer,1Fam,1Story,5,5,1968,Gable,None,0.0,2,3,1,948.0,2,1,4,948,0,0,948,3,1,TA,6,Typ,0,NA,Attchd,Unf,1.0,300.0,TA,TA,Y,0,0,5,2007,108000,,,2007.4166666666667,0,2.3089553053707177,0,0,1.0,300.0,0,0,0,0,0,0,147,0,39
558,RL,69.05520046484602,9079,1,None,1,Lvl,AllPub,Inside,0,Sawyer,1Fam,1Story,5,5,1961,Gable,None,0.0,2,3,1,864.0,2,1,4,864,0,0,864,2,1,TA,5,Typ,0,NA,Attchd,Unf,1.0,440.0,TA,TA,Y,0,0,7,2009,122000,-2119.0819732881355,2428.2603741227504,2009.5833333333333,0,2.3089553053707177,0,0,1.0,440.0,0,0,0,0,0,0,158,0,48
2731,RL,69.05520046484602,1700,1,None,0,HLS,AllPub,Inside,0,ClearCr,Twnhs,1.5Fin,7,5,1980,Gable,None,0.0,2,4,2,430.0,2,1,4,880,680,140,1700,2,1,Gd,7,Typ,0,NA,Basment,Fin,1.0,450.0,Gd,TA,Y,0,0,4,2006,148400,4802.586928891076,-2825.9515071574424,2006.3333333333333,0,2.3089553053707177,1,0,3.5,450.0,0,1,0,0,0,0,424,1,25
791,RL,68.0,9571,1,None,0,Lvl,AllPub,Inside,0,Edwards,1Fam,1Story,5,3,1958,Gable,None,0.0,1,3,1,1276.0,2,1,3,1276,0,0,1276,3,1,TA,5,Mod,0,NA,Attchd,Unf,1.0,350.0,TA,TA,Y,0,0,6,2009,60000,-17742.57137281468,19136.95283945519,2009.5,0,2.0698529411764706,0,0,1.0,350.0,0,0,0,0,0,0,0,0,51
1421,RL,80.0,9938,1,None,0,Lvl,AllPub,Inside,0,SawyerW,1Fam,1Story,7,5,1994,Gable,BrkFace,251.0,2,4,1,1602.0,4,1,4,1626,0,0,1626,3,1,Gd,7,Typ,1,TA,Attchd,RFn,2.0,534.0,TA,TA,Y,0,0,4,2008,226500,,,2008.3333333333333,0,1.5528125,1,1,3.5,267.0,0,0,0,0,0,0,464,0,14
2881,other,50.0,9000,1,None,0,Lvl,AllPub,Inside,0,IDOTRR,1Fam,1Story,2,3,1949,Gable,None,0.0,2,3,3,480.0,2,0,3,480,0,0,480,1,1,TA,4,Typ,0,NA,Detchd,Unf,1.0,308.0,TA,TA,Y,0,0,10,2006,35311,,,2006.8333333333333,0,3.6,0,0,1.0,308.0,0,0,0,0,0,0,0,1,56
2820,RL,38.0,7840,1,None,1,Lvl,AllPub,CulDSac,0,Edwards,Duplex,SFoyer,6,5,1975,Flat,BrkFace,355.0,2,4,4,976.0,2,1,4,1012,0,0,1012,4,0,TA,4,Typ,0,NA,NA,NA,0.0,0.0,NA,NA,Y,0,0,10,2006,127500,19064.221187671297,-20273.915067259368,2006.8333333333333,0,5.429362880886426,1,0,3.0,270.5851660643607,0,0,0,0,0,0,0,0,31
1609,RL,74.0,12395,1,None,0,Lvl,AllPub,Corner,0,Mitchel,1Fam,1Story,5,6,1984,Gable,None,0.0,2,3,1,864.0,2,1,4,889,0,0,889,3,1,TA,6,Typ,0,NA,Attchd,Unf,2.0,484.0,TA,TA,Y,0,0,4,2008,137500,981.5994773343264,-1858.4239764133235,2008.3333333333333,0,2.2635135135135136,0,0,1.0,242.0,0,0,0,0,0,0,0,0,24
1495,RL,69.05520046484602,9638,1,None,1,Lvl,AllPub,CulDSac,0,Edwards,1Fam,SLvl,6,6,1977,Hip,None,0.0,2,3,3,1029.0,2,1,4,1117,0,0,1117,3,1,TA,6,Typ,1,Fa,Attchd,RFn,2.0,542.0,TA,TA,Y,0,0,11,2008,147000,-13193.229224243754,12424.18081710802,2008.9166666666667,0,2.3089553053707177,0,1,2.0,271.0,0,0,0,0,0,0,292,0,31
2388,RL,108.0,13418,1,None,0,Lvl,AllPub,Inside,0,NridgHt,1Fam,2Story,8,5,2004,Gable,Stone,132.0,2,5,3,1117.0,4,1,4,1132,1320,0,2452,4,1,Gd,9,Typ,1,Gd,BuiltIn,Fin,3.0,691.0,TA,TA,Y,0,0,9,2006,309000,-315.60240994166816,-823.1821461070504,2006.75,0,1.1503772290809329,0,1,3.5,230.33333333333334,0,0,0,0,0,0,145,1,1
938,RL,69.05520046484602,17597,1,None,0,Bnk,AllPub,Inside,0,Crawfor,1Fam,1Story,7,9,1971,Hip,None,0.0,3,4,1,1803.0,2,1,4,2365,0,0,2365,3,1,Ex,7,Min,2,Gd,Attchd,Fin,2.0,551.0,TA,TA,Y,4,0,7,2009,315000,,,2009.5833333333333,0,2.3089553053707177,1,1,3.0,275.5,0,0,0,0,0,0,344,1,0
1194,RL,72.0,8872,1,None,0,Lvl,AllPub,Corner,0,NAmes,1Fam,1Story,5,8,1965,Gable,BrkFace,300.0,2,3,1,912.0,4,1,4,912,0,0,912,2,1,Gd,5,Typ,0,NA,Detchd,Unf,2.0,576.0,TA,TA,Y,0,0,12,2008,147000,,,2009.0,0,1.7114197530864197,0,0,2.0,288.0,0,0,0,0,0,0,240,1,0
2429,RL,53.0,3982,1,None,0,Lvl,AllPub,Inside,0,Blmngtn,TwnhsE,1Story,8,5,2006,Hip,None,0.0,2,4,3,1520.0,4,1,4,1567,0,0,1567,1,1,Ex,7,Typ,1,Gd,Attchd,Fin,3.0,648.0,TA,TA,Y,0,0,10,2006,264561,18455.807505887555,-21661.24040607453,2006.8333333333333,0,1.4175863296546813,1,1,3.0,216.0,0,1,0,0,0,0,312,0,0
1937,RL,60.0,7134,1,None,0,Bnk,AllPub,Inside,1,NAmes,1Fam,SLvl,5,5,1955,Gable,None,0.0,2,3,1,384.0,2,1,4,1360,0,0,1360,3,1,TA,6,Min,1,TA,Detchd,Unf,2.0,572.0,TA,TA,Y,3,0,2,2007,130000,,,2007.1666666666667,0,1.9816666666666667,0,1,1.0,286.0,0,0,0,0,0,0,50,0,52
1847,FV,69.05520046484602,2117,1,None,0,Lvl,AllPub,Inside,0,Somerst,Twnhs,2Story,6,5,2000,Gable,BrkFace,456.0,2,4,1,756.0,4,1,4,769,756,0,1525,3,1,Gd,5,Typ,1,TA,Detchd,Unf,2.0,440.0,TA,TA,Y,0,0,6,2007,177000,4578.085488852928,-4221.241565712524,2007.5,0,2.3089553053707177,1,1,2.5,220.0,0,1,0,0,0,0,0,0,7
1550,RM,58.0,8155,1,None,0,Lvl,AllPub,Inside,0,IDOTRR,1Fam,1.5Fin,5,7,1930,Gable,None,0.0,2,4,1,780.0,3,1,3,780,420,0,1200,4,1,TA,7,Typ,0,NA,NA,NA,0.0,0.0,NA,NA,Y,0,0,7,2008,119000,5538.865415469671,-5576.248164612145,2008.5833333333333,0,2.4241973840665874,0,0,1.0,270.5851660643607,0,0,0,0,0,0,96,1,58
2705,RL,50.0,5500,1,None,0,Lvl,AllPub,Inside,0,SWISU,1Fam,1Story,7,5,2004,Shed,None,0.0,2,4,2,1073.0,4,1,4,1073,0,0,1073,2,1,TA,4,Typ,0,NA,Detchd,Unf,1.0,246.0,TA,TA,Y,0,0,5,2006,157000,,,2006.4166666666667,0,2.2,1,0,3.0,246.0,0,0,0,0,0,0,120,0,2
2713,RL,69.05520046484602,11553,1,None,1,Lvl,AllPub,Inside,0,Sawyer,1Fam,1Story,5,5,1968,Hip,BrkFace,188.0,2,3,1,1051.0,2,1,4,1159,0,0,1159,3,1,TA,7,Typ,1,Fa,Attchd,Unf,1.0,336.0,TA,TA,Y,0,0,7,2006,158000,6924.913589124,-8983.938477668242,2006.5833333333333,0,2.3089553053707177,0,1,1.5,336.0,0,0,0,0,0,0,466,0,38
1938,RL,55.0,7150,1,None,0,Lvl,AllPub,Inside,0,NAmes,1Fam,1.5Fin,4,4,1955,Gable,None,0.0,2,3,1,1190.0,3,1,4,1040,500,0,1540,4,1,Fa,7,Typ,0,NA,Detchd,Unf,1.0,352.0,TA,TA,Y,0,0,8,2007,115000,,,2007.6666666666667,0,2.3636363636363638,0,0,2.0,352.0,0,0,0,0,0,0,0,0,52
1819,RL,64.0,6285,1,None,0,Lvl,AllPub,Inside,0,Sawyer,1Fam,1Story,5,5,1977,Gable,None,0.0,2,4,1,894.0,2,1,4,894,0,0,894,2,1,TA,5,Typ,0,NA,Detchd,Unf,1.0,308.0,TA,TA,Y,0,0,3,2007,120750,-1285.729656288342,1328.591353360127,2007.25,0,1.534423828125,0,0,2.0,308.0,0,0,0,0,0,0,192,0,30
23,FV,69.05520046484602,7500,1,None,0,Lvl,AllPub,Inside,0,Somerst,1Fam,2Story,7,5,2000,Gable,None,0.0,2,4,1,814.0,4,1,4,814,860,0,1674,3,1,Gd,7,Typ,0,NA,Attchd,RFn,2.0,663.0,TA,TA,Y,0,0,1,2010,216000,-16143.230778973346,15333.942391686023,2010.0833333333333,0,2.3089553053707177,1,0,3.5,331.5,0,0,0,0,0,0,96,0,10
2289,RM,21.0,2001,1,None,0,Lvl,AllPub,Inside,0,MeadowV,Twnhs,2Story,4,5,1970,Gable,BrkFace,80.0,2,3,1,546.0,1,1,4,546,546,0,1092,3,1,TA,6,Typ,0,NA,Attchd,Unf,1.0,286.0,TA,TA,Y,0,0,1,2007,75000,-10260.706123643611,13838.405818694097,2007.0833333333333,0,4.537414965986395,0,0,1.5,286.0,0,1,0,0,0,0,0,0,37
1156,RL,95.0,19508,1,None,0,Lvl,AllPub,Inside,0,Veenker,1Fam,1Story,6,5,1974,Gable,BrkFace,144.0,2,3,3,1430.0,2,1,4,1430,0,0,1430,3,1,TA,6,Typ,2,TA,Attchd,Unf,2.0,484.0,TA,TA,Y,0,0,7,2008,192000,,,2008.5833333333333,0,2.161551246537396,0,1,2.5,242.0,0,0,0,0,0,0,390,0,34
2717,RL,69.05520046484602,7176,1,None,1,Lvl,AllPub,CulDSac,0,Sawyer,1Fam,SLvl,6,6,1978,Gable,BrkFace,200.0,2,3,4,960.0,1,1,4,1040,0,0,1040,3,1,TA,6,Typ,1,Fa,Detchd,Unf,2.0,616.0,TA,TA,Y,4,0,7,2006,160500,,,2006.5833333333333,0,2.3089553053707177,1,1,2.0,308.0,0,0,0,0,0,0,311,0,28
2101,RL,91.0,10652,1,None,1,Lvl,AllPub,Inside,0,CollgCr,1Fam,1Story,7,5,2006,Gable,Stone,306.0,2,4,3,1494.0,4,1,4,1494,0,0,1494,3,1,Gd,7,Typ,1,Gd,Attchd,RFn,3.0,840.0,TA,TA,Y,0,0,8,2007,279500,-47605.13309210073,46833.60527119442,2007.6666666666667,0,1.2863180775268688,0,1,2.0,280.0,0,0,0,0,0,0,193,1,0
1377,RL,69.05520046484602,11235,1,None,0,Lvl,AllPub,Corner,0,Sawyer,1Fam,SFoyer,5,6,1963,Gable,None,0.0,2,4,3,981.0,2,1,4,1075,0,0,1075,3,1,Gd,6,Typ,0,NA,Detchd,Unf,2.0,440.0,TA,TA,Y,3,0,5,2008,148000,,,2008.4166666666667,0,2.3089553053707177,0,0,2.0,220.0,0,0,1,0,0,0,128,0,45
1381,RL,68.0,10265,1,None,1,Lvl,AllPub,Inside,0,Sawyer,1Fam,1Story,5,7,1967,Gable,None,0.0,1,3,1,992.0,4,1,4,992,0,0,992,3,1,Gd,6,Typ,0,NA,Attchd,RFn,1.0,294.0,TA,TA,Y,3,600,7,2008,145000,-59249.25667777768,59955.05022548433,2008.5833333333333,0,2.219939446366782,0,0,2.0,294.0,1,0,0,0,0,0,204,1,3
2502,RL,69.05520046484602,14541,1,None,1,Lvl,AllPub,Corner,0,NoRidge,1Fam,2Story,8,7,1993,Gable,None,0.0,3,4,1,1338.0,4,1,4,1352,1168,0,2520,5,1,Gd,10,Typ,1,TA,Attchd,RFn,3.0,796.0,TA,TA,Y,0,0,11,2006,310000,,,2006.9166666666667,0,2.3089553053707177,1,1,3.5,265.3333333333333,0,0,0,0,0,0,264,0,13
2609,RL,83.0,10184,1,None,0,Lvl,AllPub,Inside,0,NAmes,1Fam,SLvl,6,5,1963,Gable,BrkFace,379.0,2,3,3,1083.0,2,1,4,1146,0,0,1146,3,1,TA,6,Typ,1,Gd,Attchd,Unf,1.0,294.0,TA,TA,Y,0,0,6,2006,165000,2056.414627722668,1375.1354575967998,2006.5,0,1.4782987371171432,0,1,1.5,294.0,0,0,0,0,0,0,420,0,43
505,RL,52.0,46589,1,None,2,Lvl,AllPub,CulDSac,0,NoRidge,1Fam,2Story,8,7,1994,Hip,BrkFace,528.0,2,4,1,1629.0,4,1,4,1686,762,0,2448,4,1,Gd,8,Typ,1,TA,Attchd,RFn,3.0,711.0,TA,TA,Y,0,0,7,2009,402000,8551.467241409438,-11304.982336329587,2009.5833333333333,0,17.22965976331361,1,1,3.5,237.0,0,0,0,0,0,0,593,1,4
1126,FV,85.0,10625,1,None,0,Lvl,AllPub,Inside,0,Somerst,1Fam,2Story,7,5,2005,Gable,None,0.0,2,4,1,1026.0,4,1,4,1026,932,0,1958,3,1,Gd,9,Typ,1,Gd,Attchd,Fin,3.0,936.0,TA,TA,Y,0,0,7,2008,250000,,,2008.5833333333333,0,1.4705882352941178,0,1,2.5,312.0,0,0,0,0,0,0,364,0,3
2914,RM,21.0,1470,1,None,0,Lvl,AllPub,Inside,0,MeadowV,Twnhs,SFoyer,4,6,1970,Gable,None,0.0,2,4,3,630.0,2,1,4,630,0,0,630,1,1,TA,3,Typ,0,NA,NA,NA,0.0,0.0,NA,NA,Y,0,0,4,2006,73000,3701.5273457859,-5561.50362713862,2006.3333333333333,0,3.3333333333333335,1,0,2.0,270.5851660643607,0,1,0,0,0,0,0,0,36
393,RL,60.0,9000,1,None,0,Lvl,AllPub,FR2,0,NAmes,Duplex,2Story,5,5,1974,Gable,None,0.0,2,4,1,896.0,2,1,4,896,896,0,1792,4,2,TA,8,Typ,0,NA,NA,NA,0.0,0.0,NA,NA,Y,0,0,9,2009,136000,,,2009.75,0,2.5,0,0,3.0,270.5851660643607,0,0,0,0,0,0,77,0,35
2405,RL,48.0,5911,1,None,0,Lvl,AllPub,Inside,0,NridgHt,TwnhsE,1Story,9,5,2005,Hip,BrkFace,278.0,2,5,1,1560.0,4,1,4,1565,0,0,1565,2,1,Ex,6,Typ,1,Gd,Attchd,RFn,2.0,556.0,TA,TA,Y,0,0,3,2006,282500,,,2006.25,0,2.5655381944444446,1,1,3.0,278.0,0,1,0,0,0,0,252,0,1
67,RL,73.0,8987,1,None,0,Lvl,AllPub,Inside,0,Somerst,1Fam,1Story,8,5,2005,Gable,BrkFace,226.0,2,4,0,1595.0,4,1,4,1595,0,0,1595,2,1,Gd,6,Typ,1,Gd,Attchd,RFn,3.0,880.0,TA,TA,Y,0,0,5,2010,221500,11216.965449134354,-11928.84588029502,2010.4166666666667,0,1.6864327265903547,0,1,2.0,293.3333333333333,0,0,0,0,0,0,144,1,4
2227,RL,69.05520046484602,17871,1,None,2,Lvl,AllPub,Inside,0,Crawfor,1Fam,1Story,4,5,1995,Gable,None,0.0,2,4,1,1680.0,3,1,4,1680,0,0,1680,4,1,Gd,7,Typ,0,NA,Attchd,Unf,2.0,628.0,TA,TA,Y,0,0,6,2007,170000,2197.576262740244,-2946.004802427444,2007.5,0,2.3089553053707177,0,0,2.0,314.0,0,0,0,0,0,0,152,1,11
